,sentence1,sentence2,similarity_score
338,"['little', 'girl', 'play', 'grass', 'dog', 'ball']","['baby', 'play', 'dog', 'ball']",3.799999952316284
339,"['people', 'ride', 'paddle', 'raft']","['people', 'float', 'raft']",2.25
340,"['lady', 'cut', 'potato']","['man', 'cut', 'potato']",2.400000095367432
341,"['missile', 'explode']","['rocket', 'explode']",3.200000047683716
342,"['dog', 'play', 'snow']","['dog', 'paw', 'fly', 'carpet']",1.600000023841858
343,"['woman', 'dance', 'woman']","['woman', 'shed', 'chicken']",0.4000000059604645
344,"['boy', 'push', 'van']","['person', 'slide', 'tomato']",0.0
345,"['boy', 'make', 'dance', 'step']","['boy', 'pour', 'pitcher']",0.4000000059604645
346,"['woman', 'open', 'soda', 'drink']","['woman', 'ride', 'elephant']",0.6000000238418579
347,"['man', 'assemble', 'speaker', 'part']","['man', 'play', 'guitar']",1.0
348,"['dog', 'walk', 'edge', 'pool']","['dog', 'walk', 'pool']",4.599999904632568
349,"['utter', 'bowl']","['man', 'cut', 'butter', 'mixing', 'bowl']",4.25
350,"['raccoon', 'eat']","['man', 'eat']",1.5
351,"['fall', 'horse']","['man', 'gets', 'knock', 'horse']",3.5
352,"['woman', 'feel', 'apple']","['man', 'pip', 'wheel', 'motorcycle']",0.0
353,"['man', 'take', 'path', 'class']","['man', 'rinse', 'speak']",0.0
354,"['animal', 'play', 'water']","['man', 'play', 'king', 'long']",0.0
355,"['man', 'ride', 'horse', 'jump', 'obstacle']","['man', 'kick', 'soccer', 'ball']",0.3330000042915344
356,"['person', 'pencil', 'trick', 'hand']","['person', 'slide', 'carrot', 'half']",0.3330000042915344
357,"['person', 'light', 'camera', 'fire']","['person', 'blow', 'touch', 'camera']",3.3329999446868896
358,"['man', 'slide', 'tape', 'box']","['man', 'cut', 'open', 'box']",4.333000183105469
359,"['man', 'fish', 'river']","['man', 'singe', 'walk', 'sidewalk']",0.800000011920929
360,"['man', 'ride', 'bike']","['woman', 'dance', 'street']",0.2000000029802322
361,"['man', 'push']","['woman', 'cut', 'octopus']",0.0
362,"['man', 'play', 'guitar']","['woman', 'slide', 'pork']",0.0
363,"['little', 'boy', 'singe', 'play', 'guitar']","['baby', 'play', 'guitar']",2.799999952316284
364,"['woman', 'powder', 'face']","['woman', 'tap', 'finger', 'table']",0.800000011920929
365,"['woman', 'peel', 'potato']","['lion', 'walk']",0.0
366,"['woman', 'fire', 'rifle']","['man', 'perform', 'sound']",0.25
367,"['woman', 'put', 'grand', 'man', 'shoulder']","['man', 'hour', 'water', 'pilot', 'head']",0.5
368,"['old', 'woman', 'shake', 'hand', 'man']","['man', 'woman', 'shake', 'hand']",3.75
369,"['woman', 'waterskie']","['woman', 'wake', 'boarding', 'lake']",1.75
370,"['tree', 'bend', 'storm']","['tree', 'hit', 'hard', 'wind']",2.6670000553131104
371,"['man', 'woman', 'ride', 'car']","['woman', 'try', 'shrimp']",0.4000000059604645
372,"['man', 'move', 'tree', 'limb']","['woman', 'play', 'violin']",0.0
373,"['man', 'play', 'piano']","['woman', 'play', 'violin']",1.0
374,"['person', 'hour', 'oil', 'skilled']","['person', 'dine', 'onion']",0.800000011920929
375,"['animal', 'eat']","['woman', 'dance']",0.0
376,"['woman', 'walk', 'dog']","['woman', 'walk', 'dog', 'street']",4.0
377,"['group', 'people', 'sing']","['people', 'singe']",5.0
378,"['cat', 'drink', 'milk']","['cat', 'lick', 'saucer', 'milk']",4.400000095367432
379,"['girl', 'make', 'eyelid']","['woman', 'apply', 'eyeshadow']",2.0
380,"['man', 'fight']","['man', 'fight', 'form', 'martial', 'art']",2.799999952316284
381,"['military', 'officer', 'bark', 'recruit']","['officer', 'talk', 'recruit']",2.5
382,"['man', 'put', 'chicken', 'container']","['man', 'put', 'food', 'box']",2.5
383,"['man', 'tie', 'stenographer', 'machine']","['man', 'stenographic']",2.25
384,"['woman', 'add', 'past', 'pot', 'water']","['woman', 'make', 'nodule']",3.5999999046325684
385,"['woman', 'lie', 'blanket', 'rock', 'read', 'book']","['woman', 'seat', 'singe', 'song', 'play', 'guitar']",1.2000000476837158
386,"['supply', 'play']","['man', 'play', 'soccer']",0.2000000029802322
387,"['man', 'run', 'field']","['man', 'limb', 'rope']",1.0
388,"['man', 'hug']","['man', 'take', 'picture']",0.4000000059604645
389,"['pour', 'ingredient', 'pot']","['man', 'put', 'vegetable', 'pot']",2.799999952316284
390,"['couple', 'walk']","['man', 'saw']",0.0
391,"['person', 'play', 'guitar']","['man', 'play', 'guitar']",3.0
392,"['person', 'add', 'food', 'pan']","['woman', 'put', 'rice', 'pan']",3.0
393,"['group', 'penguin', 'walk']","['large', 'penguin', 'head', 'ocean']",2.799999952316284
394,"['man', 'play', 'guitar']",['handle'],0.0
395,"['dog', 'jump', 'trampling']","['boy', 'play', 'guitar']",0.0
396,"['man', 'shake', 'container', 'kitchen', 'sink']","['man', 'empty', 'plastic', 'container']",2.200000047683716
397,"['man', 'walk', 'horse']","['man', 'lead', 'horse', 'halt']",3.75
398,"['paper', 'cut', 'scissor']","['piece', 'paper', 'cut']",4.0
399,"['person', 'feel', 'shrimp']","['lady', 'peel', 'shrimp']",3.5
400,"['man', 'play', 'guitar']","['man', 'try', 'read', 'paper']",0.800000011920929
401,"['man', 'make', 'bed', 'hotel']","['man', 'hold', 'animal']",0.800000011920929
402,"['dog', 'pull', 'dog', 'tail', 'leg']","['monkey', 'pull', 'dog', 'tail']",1.75
403,"['woman', 'beat', 'egg', 'bowl']","['person', 'mix', 'ingredient', 'bowl']",3.0
404,"['man', 'jump', 'rope', 'outside']","['woman', 'slide', 'cucumber']",0.0
405,"['person', 'slide', 'onion']","['master', 'singe']",0.0
406,"['woman', 'hold', 'kangaroo']","['man', 'hat', 'sing', 'song']",0.0
407,"['soccer', 'player', 'kick', 'soccer', 'ball', 'goal']","['soccer', 'player', 'score', 'goal']",3.799999952316284
408,"['woman', 'cook']","['woman', 'pour', 'ingredient', 'try', 'pan']",3.200000047683716
409,"['woman', 'swim', 'beach']","['woman', 'splash', 'ocean', 'wave']",3.200000047683716
410,"['man', 'carry', 'man']","['man', 'spray', 'man', 'water']",0.800000011920929
411,"['woman', 'put', 'paste', 'dish']","['woman', 'pull', 'kind', 'sticky', 'bowl']",1.5
412,"['man', 'hold', 'talk', 'gray', 'tube', 't', 'shirt']","['man', 'show', 't', 'shirt']",2.75
413,"['hour', 'olive', 'oil', 'bowl', 'tomato', 'edge']","['man', 'pour', 'oil', 'tomato', 'slice']",3.75
414,"['man', 'play', 'guitar']","['man', 'play', 'guitar', 'friend']",3.200000047683716
415,"['boil', 'oka', 'pot']","['hour', 'olive', 'oil', 'bowl', 'tomato', 'edge']",0.800000011920929
416,"['person', 'peel', 'potato']","['cat', 'lick', 'small', 'bottle']",0.0
417,"['cat', 'jump', 'box']","['young', 'man', 'talk', 'leaf']",0.0
418,"['woman', 'reason', 'oil']","['woman', 'pour', 'ingredient', 'bowl']",1.399999976158142
419,"['cat', 'slide', 'upside', 'couch']","['cat', 'crawl', 'piece', 'furniture']",3.200000047683716
420,"['woman', 'dance', 'man', 'play', 'keyboard']","['woman', 'dance', 'stage']",2.200000047683716
421,"['chef', 'clean', 'bowl', 'soup']","['man', 'wipe', 'edge', 'bowl']",2.532999992370605
422,"['explosion', 'boom', 'desert']","['nuclear', 'weapon', 'explode', 'desert']",3.400000095367432
423,"['woman', 'slice', 'lemon']","['man', 'talk', 'microphone']",0.0
424,"['overnight', 'man', 'ship', 'rope']","['young', 'man', 'dance']",0.800000011920929
425,"['lady', 'crack', 'raw', 'egg']","['woman', 'crack', 'egg', 'bowl']",3.200000047683716
426,"['man', 'sharpen', 'pencil', 'knife']","['woman', 'dance', 'rain']",0.0
427,"['elastic', 'toy', 'float', 'water']","['lady', 'perform', 'dance']",0.0
428,"['turtle', 'follow', 'fish']","['sea', 'turtle', 'hunt', 'fish']",3.0
429,"['woman', 'pencil', 'eye', 'shadow']","['girl', 'eye', 'pencil', 'eyelid']",2.799999952316284
430,"['man', 'tie', 'shoe']","['dog', 'ride', 'bicyclist', 'shoulder']",0.0
431,"['woman', 'slide', 'meat', 'knife']","['man', 'spread', 'dough']",0.4169999957084656
432,"['dog', 'run', 'ground']","['girl', 'tap', 'finger', 'nail']",0.0
433,"['man', 'pet', 'tie', 'dog']","['man', 'show', 'dog', 'camera']",1.0
434,"['woman', 'walk', 'open', 'ground', 'pet', 'dog', 'dog', 'follow']","['man', 'walk', 'dog']",2.0
435,"['woman', 'mine', 'garlic']","['person', 'clean', 'disk']",0.0
436,"['tear', 'play', 'soccer']","['different', 'set', 'tear', 'play', 'football', 'field']",2.5
437,"['rat', 'like', 'creature', 'smell']","['animal', 'walk', 'ground']",2.0
438,"['sum', 'finger', 'fight']","['man', 'ride', 'water', 'toy', 'water']",0.0
439,"['man', 'lay', 'ground', 'aim', 'rifle']","['man', 'spread', 'butter', 'gorilla']",0.0
440,"['couple', 'run', 'ocean']","['man', 'woman', 'run', 'hold', 'hand']",2.818000078201294
441,"['woman', 'chop', 'hard', 'egg']","['person', 'cut', 'boil', 'egg', 'piece']",3.532999992370605
442,"['root', 'share', 'kiss']","['male', 'female', 'root', 'kiss']",3.799999952316284
443,"['cat', 'try', 'touch', 'dog']","['cat', 'tease', 'dog', 'touch', 'head']",3.25
444,"['rhine', 'graze', 'grass']","['rhine', 'graze', 'field']",4.0
445,"['man', 'drive', 'little', 'red', 'car', 'traffic']","['dog', 'run', 'water', 'beach']",0.0
446,"['man', 'cut', 'bread']","['man', 'trick', 'soccer', 'ball']",1.0
447,"['cat', 'rapidly', 'seat', 'kid', 'head']","['cat', 'boy', 'play']",2.5999999046325684
448,"['cat', 'play', 'box']","['dog', 'play', 'floor', 'cleaner']",1.399999976158142
449,"['couple', 'dance', 'church']","['couple', 'slow', 'dance']",3.200000047683716
450,"['man', 'pat', 'alligator', 'mouth']","['person', 'dump', 'chop', 'vegetable', 'pot', 'stove']",0.0
451,"['person', 'check', 'rice', 'pudding']","['horse', 'run']",0.0
452,"['woman', 'stir', 'egg', 'glass', 'bowl']","['young', 'girl', 'singe', 'stage']",0.0
453,"['man', 'play', 'drum']","['man', 'hour', 'clean', 'sink']",0.0
454,"['man', 'slide', 'pepper']","['person', 'cut', 'big', 'green', 'pepper', 'apart']",3.799999952316284
455,"['woman', 'speak', 'sign', 'language']","['woman', 'space', 'seafood']",0.6430000066757202
456,"['boy', 'crawl', 'dog', 'house']","['cat', 'play', 'floor']",0.0
457,"['girl', 'fly', 'kite', 'run', 'hill']","['girl', 'lose', 'kite']",2.25
458,"['woman', 'place', 'food', 'pot', 'hot', 'water']","['woman', 'try', 'meat']",1.25
459,"['small', 'monkey', 'walk', 'water']","['monkey', 'wade', 'marsh']",3.400000095367432
460,"['man', 'ride', 'bike']","['bear', 'eat']",0.0
461,"['young', 'man', 'singe', 'play', 'piano']","['man', 'write', 'letter']",0.2000000029802322
462,"['boy', 'take', 'sunglass']","['boy', 'scream']",0.5
463,"['girl', 'play', 'piano']","['boy', 'push']",0.0
464,"['lady', 'slice', 'tomato']","['cut', 'tomato']",4.0
465,"['hold', 'hedgehog']","['onion', 'slice']",0.0
466,"['woman', 'feel', 'potato']","['woman', 'trill', 'pineapple']",1.0
467,"['cat', 'drink', 'water']","['truck', 'go', 'hill']",0.0
468,"['person', 'put', 'salt', 'pepper', 'piece', 'pork']","['youngster', 'sit', 'piano']",0.0
469,"['man', 'sit', 'chair', 'stared']","['little', 'girl', 'put', 'hair', 'pony', 'tail']",0.0
470,"['woman', 'dine', 'potato']","['woman', 'cut', 'tiny', 'piece']",1.7999999523162842
471,"['baby', 'crawl', 'happily']","['baby', 'sneer', 'scare', 'baby']",1.2000000476837158
472,"['person', 'try', 'meat', 'pan']","['man', 'cut', 'vegetable']",0.6000000238418579
473,"['man', 'look', 'window']","['woman', 'swim', 'water']",0.25
474,"['man', 'seat', 'play', 'guitar']","['man', 'play', 'caustic', 'guitar', 'singe', 'microphone']",3.25
475,"['woman', 'slide', 'onion', 'knife']","['man', 'prepare', 'dish']",1.25
476,"['rider', 'run', 'jump', 'horse']","['woman', 'jump', 'bundle', 'horse']",4.0
477,"['boy', 'play', 'key', 'board']","['boy', 'sit', 'room', 'play', 'piano', 'lamp', 'light']",3.25
478,"['man', 'fight']","['man', 'exercise']",0.75
479,"['man', 'play', 'wooden', 'flute', 'man', 'play', 'long', 'drum']","['man', 'play', 'flute']",3.25
480,"['person', 'pet', 'monkey']","['man', 'hold', 'slow', 'boris']",1.2000000476837158
481,"['cartoon', 'rabbit', 'kiss']","['rabbit', 'kiss', 'rabbit']",3.799999952316284
482,"['hedgehog', 'chew', 'towel']","['hedgehog', 'bite', 'blanket']",3.400000095367432
483,"['cat', 'lick']","['man', 'slide', 'white', 'onion', 'lanolin', 'slice']",0.0
484,"['small', 'guinea', 'pig', 'gnaw', 'eat', 'piece', 'carrot', 'floor']","['guinea', 'pig', 'eat', 'carrot']",3.5
485,"['boy', 'stand', 'burn', 'car']","['young', 'man', 'stand', 'car', 'explode']",3.75
486,"['man', 'smoke']","['man', 'sit', 'suit', 'smoke']",4.0
487,"['woman', 'add', 'sauce', 'food']","['person', 'cut', 'leave']",0.2000000029802322
488,"['child', 'eat', 'food']","['deer', 'jump', 'fence']",0.0
489,"['submarine', 'go', 'water']","['baby', 'fall', 'asleep']",0.0
490,"['man', 'run', 'street']","['man', 'play', 'guitar']",0.800000011920929
491,"['person', 'slide', 'onion']","['cat', 'pop', 'toilet']",0.0
492,"['badge', 'dig', 'dirt']","['man', 'move', 'large', 'rock']",0.0
493,"['woman', 'slide', 'big', 'pepper']","['dog', 'move', 'mouth']",0.0
494,"['man', 'ride', 'bicycle']","['man', 'ride', 'bike']",5.0
495,"['man', 'woman', 'kiss']","['man', 'woman', 'talk']",0.6000000238418579
496,"['woman', 'slide', 'onion']","['woman', 'cut', 'onion']",4.199999809265137
497,"['small', 'boy', 'play', 'dog']","['baby', 'play', 'dog']",3.75
498,"['man', 'draw']","['man', 'draw']",5.0
499,"['man', 'cut', 'potato']","['woman', 'cut', 'tomato']",1.25
500,"['boy', 'play', 'guitar']","['kid', 'play', 'guitar']",3.5999999046325684
501,"['woman', 'cut', 'onion']","['woman', 'cut', 'onion']",5.0
502,"['toy', 'train', 'strike', 'toy', 'car']","['toy', 'train', 'strike', 'toy', 'car']",5.0
503,"['man', 'play', 'guitar']","['man', 'play', 'flute']",2.200000047683716
504,"['cat', 'open', 'drawer', 'limb', 'inside']","['cat', 'open', 'drawer', 'climbing', 'inside']",5.0
505,"['woman', 'try', 'food']","['woman', 'deep', 'try', 'food']",4.25
506,"['man', 'dine', 'onion']","['woman', 'cut', 'onion']",2.5
507,"['girl', 'play', 'guitar']","['man', 'play', 'guitar']",2.799999952316284
508,"['girl', 'singe', 'stage']","['man', 'singe', 'stage']",2.799999952316284
509,"['woman', 'ride', 'horse']","['woman', 'ride', 'donkey']",2.799999952316284
510,"['girl', 'play', 'guitar']","['man', 'play', 'guitar']",2.799999952316284
511,"['woman', 'brush', 'shrimp']","['woman', 'brush', 'shrimp']",5.0
512,"['man', 'dance', 'ceiling']","['man', 'dance', 'ceiling', 'room']",4.800000190734863
513,"['woman', 'thinly', 'slice', 'onion', 'large', 'knife']","['woman', 'slide', 'onion', 'large', 'knife']",4.199999809265137
514,"['man', 'play', 'keyboard']","['man', 'play', 'keyboard']",5.0
515,"['man', 'play', 'guitar']","['man', 'play', 'guitar']",5.0
516,"['woman', 'peel', 'potato']","['woman', 'feel', 'potato']",5.0
517,"['woman', 'handle', 'frog']","['man', 'hold', 'frog']",3.75
518,"['man', 'play', 'flute']","['man', 'play', 'guitar']",2.0
519,"['man', 'play', 'guitar']","['man', 'play', 'flute']",1.5829999446868896
520,"['man', 'play', 'piano']","['man', 'play', 'guitar']",1.777999997138977
521,"['man', 'play', 'guitar']","['man', 'play', 'piano']",2.0
522,"['man', 'play', 'flute']","['man', 'play', 'guitar']",2.0
523,"['man', 'play', 'flute']","['man', 'play', 'guitar']",2.0
524,"['woman', 'couch']","['woman', 'hug', 'couch']",3.200000047683716
525,"['slide', 'cucumber']","['man', 'slide', 'cucumber']",3.799999952316284
526,"['kitten', 'play', 'blue', 'rope', 'toy']","['kitten', 'play', 'toy']",4.400000095367432
527,"['dog', 'bark', 'toy']","['dog', 'bark', 'toy']",5.0
528,"['person', 'fold', 'gorilla']","['man', 'fold', 'gorilla']",3.5
529,"['cat', 'drink', 'milk']","['kitten', 'drink', 'milk']",4.0
530,"['person', 'drive', 'car']","['man', 'drive', 'car']",3.5
531,"['turtle', 'walk']","['tortoise', 'walk']",4.400000095367432
532,"['cow', 'eat', 'grass']","['cow', 'eat', 'hay']",3.799999952316284
533,"['woman', 'chop', 'broccoli']","['woman', 'chop', 'garlic']",2.5999999046325684
534,"['man', 'cry']","['man', 'scream']",3.0
535,"['man', 'play', 'guitar']","['man', 'play', 'guitar']",5.0
536,"['man', 'cut', 'onion']","['man', 'cut', 'planting']",3.6670000553131104
537,"['man', 'slide', 'potato']","['woman', 'peel', 'potato']",2.3329999446868896
538,"['woman', 'tap', 'finger', 'table']","['woman', 'tap', 'finger']",4.0
539,"['boil', 'oka', 'pot']","['cook', 'oka', 'pan']",4.400000095367432
540,"['man', 'smoke']","['man', 'mix']",0.2000000029802322
541,"['man', 'play', 'drum']","['man', 'play', 'drum']",5.0
542,"['man', 'give', 'pool']","['man', 'diving', 'pool']",5.0
543,"['woman', 'cut', 'leak']","['woman', 'slide', 'week']",4.0
544,"['little', 'boy', 'play', 'guitar']","['boy', 'play', 'guitar']",4.599999904632568
545,"['woman', 'dance']","['man', 'dance']",2.5999999046325684
546,"['woman', 'talk']","['man', 'talk']",2.5999999046325684
547,"['girl', 'put', 'hair']","['woman', 'put', 'hair']",2.5999999046325684
548,"['kid', 'play', 'guitar']","['man', 'play', 'guitar']",2.200000047683716
549,"['group', 'people', 'march', 'place']","['group', 'people', 'dance', 'concert']",1.7000000476837158
550,"['woman', 'shoot', 'machine', 'gun']","['man', 'shoot', 'gun']",2.0
551,"['man', 'play', 'piano']","['man', 'play', 'piano']",4.0
552,"['woman', 'slide', 'onion']","['slide', 'onion']",3.25
553,"['man', 'slide', 'cucumber']","['man', 'cut', 'cucumber']",4.5
554,"['girl', 'eat', 'cupcake']","['woman', 'eat', 'cupcake']",2.5999999046325684
555,"['woman', 'cut', 'onion']","['man', 'chop', 'onion']",2.0
556,"['man', 'play', 'guitar']","['baby', 'play', 'guitar']",1.7999999523162842
557,"['man', 'play', 'guitar']","['man', 'play', 'drum']",1.555999994277954
558,"['little', 'girl', 'talk', 'telephone']","['girl', 'talk', 'phone']",4.5
559,"['man', 'chop', 'log', 'axe']","['man', 'chop', 'tree', 'trunk', 'axe']",4.0
560,"['person', 'cut', 'capsicum', 'piece']","['person', 'slide', 'garlic', 'piece']",1.600000023841858
561,"['man', 'talk', 'woman']","['woman', 'walk', 'dog']",0.5
562,"['man', 'walk']","['man', 'talk']",1.399999976158142
563,"['pour', 'oil', 'skilled']","['pour', 'milk', 'slender']",1.600000023841858
564,"['small', 'kitten', 'play', 'ball']","['kitten', 'play', 'ball']",4.400000095367432
565,"['man', 'play', 'guitar']","['woman', 'play', 'flute']",1.7999999523162842
566,"['girl', 'play', 'violin']","['girl', 'play', 'flute']",2.5999999046325684
567,"['man', 'play', 'piano']","['cat', 'play', 'piano']",1.600000023841858
568,"['man', 'exercise']","['girl', 'exercise']",3.0
569,"['person', 'slide', 'gallop']","['person', 'slide', 'octopus']",2.0
570,"['man', 'woman', 'ride', 'bicycle']","['man', 'woman', 'ride', 'motorcycle']",2.0
571,"['man', 'fight', 'cow', 'pasture']","['man', 'fight', 'cattle', 'pen']",4.0
572,"['woman', 'add', 'oil', 'pan']","['man', 'pour', 'oil', 'pan']",3.0
573,"['girl', 'make', 'bed']","['young', 'girl', 'make', 'bed']",4.400000095367432
574,"['cat', 'play', 'watermelon']","['cat', 'play', 'watermelon']",4.800000190734863
575,"['girl', 'jump', 'car']","['girl', 'jump', 'car']",4.800000190734863
